Filename,Original Phrase,Rearranged Phrase,Target Word,Reversed,Position,Hamming Distance,Context,Original Window,Variation Window,Similarity,Euclidean Distance,Token
Note_7_long.txt,peripheral vascular disease.,vascular peripheral disease.,vascular,False,0,11,He recently had a deep venous thrombosis of the left leg extending,peripheral vascular disease. He recently had a deep venous thrombosis of the left leg extending,a He of left extending deep the recently thrombosis had leg venous vascular peripheral disease.,0.17284779,21.512495,['vascular']
Note_7_long.txt,peripheral vascular disease.,vascular peripheral disease.,vascular,False,0,11,He recently had a deep venous thrombosis of the left leg extending,peripheral vascular disease. He recently had a deep venous thrombosis of the left leg extending,thrombosis deep left a He extending leg had venous recently of the vascular peripheral disease.,0.174769,21.971128,['vascular']
Note_7_long.txt,peripheral vascular disease.,vascular peripheral disease.,vascular,False,0,11,He recently had a deep venous thrombosis of the left leg extending,peripheral vascular disease. He recently had a deep venous thrombosis of the left leg extending,He thrombosis deep the of leg a recently had extending left venous vascular peripheral disease.,0.17941451,21.294989,['vascular']
Note_7_long.txt,peripheral vascular disease.,vascular peripheral disease.,vascular,False,0,11,He recently had a deep venous thrombosis of the left leg extending,peripheral vascular disease. He recently had a deep venous thrombosis of the left leg extending,a leg of left had venous extending deep recently He the thrombosis vascular peripheral disease.,0.19742271,21.116941,['vascular']
Note_7_long.txt,peripheral vascular disease.,vascular peripheral disease.,vascular,False,0,11,He recently had a deep venous thrombosis of the left leg extending,peripheral vascular disease. He recently had a deep venous thrombosis of the left leg extending,of thrombosis had recently left leg the venous He extending a deep vascular peripheral disease.,0.22538546,20.376179,['vascular']
Note_7_long.txt,peripheral vascular disease.,vascular peripheral disease.,vascular,False,0,12,He recently had a deep venous thrombosis of the left leg extending,peripheral vascular disease. He recently had a deep venous thrombosis of the left leg extending,venous the of thrombosis had a recently left deep leg extending He vascular peripheral disease.,0.3438244,18.658321,['vascular']
Note_7_long.txt,peripheral vascular disease.,vascular peripheral disease.,vascular,False,0,12,He recently had a deep venous thrombosis of the left leg extending,peripheral vascular disease. He recently had a deep venous thrombosis of the left leg extending,the extending leg left He of recently venous thrombosis deep had a vascular peripheral disease.,0.12616542,22.148668,['vascular']
Note_7_long.txt,peripheral vascular disease.,vascular peripheral disease.,vascular,False,0,12,He recently had a deep venous thrombosis of the left leg extending,peripheral vascular disease. He recently had a deep venous thrombosis of the left leg extending,recently leg of venous the thrombosis had He left extending a deep vascular peripheral disease.,0.19276707,20.805117,['vascular']
Note_7_long.txt,peripheral vascular disease.,vascular peripheral disease.,vascular,False,0,12,He recently had a deep venous thrombosis of the left leg extending,peripheral vascular disease. He recently had a deep venous thrombosis of the left leg extending,a had He venous of leg deep extending left recently the thrombosis vascular peripheral disease.,0.17324649,21.55851,['vascular']
Note_7_long.txt,peripheral vascular disease.,vascular peripheral disease.,vascular,False,0,12,He recently had a deep venous thrombosis of the left leg extending,peripheral vascular disease. He recently had a deep venous thrombosis of the left leg extending,recently leg He of the had extending deep left venous thrombosis a vascular peripheral disease.,0.14226969,21.720633,['vascular']
Note_7_long.txt,peripheral vascular disease.,vascular peripheral disease.,vascular,False,0,12,He recently had a deep venous thrombosis of the left leg extending,peripheral vascular disease. He recently had a deep venous thrombosis of the left leg extending,a leg recently thrombosis He deep venous the had of extending left vascular peripheral disease.,0.323136,19.492615,['vascular']
Note_7_long.txt,peripheral vascular disease.,vascular peripheral disease.,vascular,False,0,12,He recently had a deep venous thrombosis of the left leg extending,peripheral vascular disease. He recently had a deep venous thrombosis of the left leg extending,venous of deep leg had He left the thrombosis recently extending a vascular peripheral disease.,0.18050408,21.158754,['vascular']
Note_7_long.txt,peripheral vascular disease.,vascular peripheral disease.,vascular,False,0,12,He recently had a deep venous thrombosis of the left leg extending,peripheral vascular disease. He recently had a deep venous thrombosis of the left leg extending,leg a extending recently had the left He thrombosis deep venous of vascular peripheral disease.,0.16525379,21.413624,['vascular']
Note_7_long.txt,peripheral vascular disease.,vascular peripheral disease.,vascular,False,0,12,He recently had a deep venous thrombosis of the left leg extending,peripheral vascular disease. He recently had a deep venous thrombosis of the left leg extending,had a thrombosis extending the left leg deep recently He of venous vascular peripheral disease.,0.2057818,20.72833,['vascular']
Note_7_long.txt,peripheral vascular disease.,vascular peripheral disease.,vascular,False,0,12,He recently had a deep venous thrombosis of the left leg extending,peripheral vascular disease. He recently had a deep venous thrombosis of the left leg extending,leg left recently venous thrombosis the of had a extending He deep vascular peripheral disease.,0.29347852,19.35962,['vascular']
Note_7_long.txt,peripheral vascular disease.,peripheral vascular disease.,vascular,False,1,2,He recently had a deep venous thrombosis of the left leg extending,peripheral vascular disease. He recently had a deep venous thrombosis of the left leg extending,He leg had a deep venous thrombosis of the left recently extending peripheral vascular disease.,0.2633003,20.35691,['vascular']
Note_7_long.txt,peripheral vascular disease.,peripheral vascular disease.,vascular,False,1,2,He recently had a deep venous thrombosis of the left leg extending,peripheral vascular disease. He recently had a deep venous thrombosis of the left leg extending,He recently had a extending venous thrombosis of the left leg deep peripheral vascular disease.,0.2628849,20.053617,['vascular']
Note_7_long.txt,peripheral vascular disease.,peripheral vascular disease.,vascular,False,1,2,He recently had a deep venous thrombosis of the left leg extending,peripheral vascular disease. He recently had a deep venous thrombosis of the left leg extending,He recently had a deep venous thrombosis leg the left of extending peripheral vascular disease.,0.28700295,19.826893,['vascular']
Note_7_long.txt,peripheral vascular disease.,peripheral vascular disease.,vascular,False,1,2,He recently had a deep venous thrombosis of the left leg extending,peripheral vascular disease. He recently had a deep venous thrombosis of the left leg extending,He recently had a deep venous left of the thrombosis leg extending peripheral vascular disease.,0.272517,20.114298,['vascular']
Note_7_long.txt,peripheral vascular disease.,peripheral vascular disease.,vascular,False,1,2,He recently had a deep venous thrombosis of the left leg extending,peripheral vascular disease. He recently had a deep venous thrombosis of the left leg extending,He the had a deep venous thrombosis of recently left leg extending peripheral vascular disease.,0.25771043,20.383652,['vascular']
Note_7_long.txt,peripheral vascular disease.,peripheral vascular disease.,vascular,False,1,2,He recently had a deep venous thrombosis of the left leg extending,peripheral vascular disease. He recently had a deep venous thrombosis of the left leg extending,He recently had a deep venous thrombosis of extending left leg the peripheral vascular disease.,0.2639354,20.144255,['vascular']
Note_7_long.txt,peripheral vascular disease.,peripheral vascular disease.,vascular,False,1,2,He recently had a deep venous thrombosis of the left leg extending,peripheral vascular disease. He recently had a deep venous thrombosis of the left leg extending,had recently He a deep venous thrombosis of the left leg extending peripheral vascular disease.,0.28807715,19.858263,['vascular']
Note_7_long.txt,peripheral vascular disease.,peripheral vascular disease.,vascular,False,1,2,He recently had a deep venous thrombosis of the left leg extending,peripheral vascular disease. He recently had a deep venous thrombosis of the left leg extending,left recently had a deep venous thrombosis of the He leg extending peripheral vascular disease.,0.26866773,20.211178,['vascular']
Note_7_long.txt,peripheral vascular disease.,peripheral vascular disease.,vascular,False,1,2,He recently had a deep venous thrombosis of the left leg extending,peripheral vascular disease. He recently had a deep venous thrombosis of the left leg extending,He extending had a deep venous thrombosis of the left leg recently peripheral vascular disease.,0.2688941,19.940866,['vascular']
Note_7_long.txt,peripheral vascular disease.,peripheral vascular disease.,vascular,False,1,2,He recently had a deep venous thrombosis of the left leg extending,peripheral vascular disease. He recently had a deep venous thrombosis of the left leg extending,He a had recently deep venous thrombosis of the left leg extending peripheral vascular disease.,0.26661193,20.176968,['vascular']
Note_7_long.txt,peripheral vascular disease.,peripheral vascular disease.,vascular,False,1,3,He recently had a deep venous thrombosis of the left leg extending,peripheral vascular disease. He recently had a deep venous thrombosis of the left leg extending,leg recently had a deep venous thrombosis He the left of extending peripheral vascular disease.,0.29998803,19.735796,['vascular']
Note_7_long.txt,peripheral vascular disease.,peripheral vascular disease.,vascular,False,1,3,He recently had a deep venous thrombosis of the left leg extending,peripheral vascular disease. He recently had a deep venous thrombosis of the left leg extending,He venous had a deep of thrombosis recently the left leg extending peripheral vascular disease.,0.27210385,20.166718,['vascular']
Note_7_long.txt,peripheral vascular disease.,peripheral vascular disease.,vascular,False,1,3,He recently had a deep venous thrombosis of the left leg extending,peripheral vascular disease. He recently had a deep venous thrombosis of the left leg extending,He the had a deep venous thrombosis recently of left leg extending peripheral vascular disease.,0.25636226,20.39188,['vascular']
Note_7_long.txt,peripheral vascular disease.,peripheral vascular disease.,vascular,False,1,3,He recently had a deep venous thrombosis of the left leg extending,peripheral vascular disease. He recently had a deep venous thrombosis of the left leg extending,He recently thrombosis a deep venous of had the left leg extending peripheral vascular disease.,0.2767398,19.991344,['vascular']
Note_7_long.txt,peripheral vascular disease.,peripheral vascular disease.,vascular,False,1,3,He recently had a deep venous thrombosis of the left leg extending,peripheral vascular disease. He recently had a deep venous thrombosis of the left leg extending,He recently extending a deep had thrombosis of the left leg venous peripheral vascular disease.,0.25218946,20.24721,['vascular']
Note_7_long.txt,peripheral vascular disease.,peripheral vascular disease.,vascular,False,1,3,He recently had a deep venous thrombosis of the left leg extending,peripheral vascular disease. He recently had a deep venous thrombosis of the left leg extending,He recently leg a had venous thrombosis of the left deep extending peripheral vascular disease.,0.2665039,20.321957,['vascular']
Note_7_long.txt,peripheral vascular disease.,peripheral vascular disease.,vascular,False,1,3,He recently had a deep venous thrombosis of the left leg extending,peripheral vascular disease. He recently had a deep venous thrombosis of the left leg extending,He recently had a deep of thrombosis leg the left venous extending peripheral vascular disease.,0.29018947,19.85741,['vascular']
Note_7_long.txt,peripheral vascular disease.,peripheral vascular disease.,vascular,False,1,3,He recently had a deep venous thrombosis of the left leg extending,peripheral vascular disease. He recently had a deep venous thrombosis of the left leg extending,He recently leg a deep venous thrombosis of the left extending had peripheral vascular disease.,0.27413365,20.041891,['vascular']
Note_7_long.txt,peripheral vascular disease.,peripheral vascular disease.,vascular,False,1,3,He recently had a deep venous thrombosis of the left leg extending,peripheral vascular disease. He recently had a deep venous thrombosis of the left leg extending,He recently had venous deep thrombosis a of the left leg extending peripheral vascular disease.,0.27433085,20.068314,['vascular']
Note_7_long.txt,peripheral vascular disease.,peripheral vascular disease.,vascular,False,1,3,He recently had a deep venous thrombosis of the left leg extending,peripheral vascular disease. He recently had a deep venous thrombosis of the left leg extending,He of had recently deep venous thrombosis a the left leg extending peripheral vascular disease.,0.26152897,20.205664,['vascular']
Note_7_long.txt,peripheral vascular disease.,peripheral vascular disease.,vascular,False,1,4,He recently had a deep venous thrombosis of the left leg extending,peripheral vascular disease. He recently had a deep venous thrombosis of the left leg extending,deep recently had a of venous thrombosis left the He leg extending peripheral vascular disease.,0.26693615,20.174618,['vascular']
Note_7_long.txt,peripheral vascular disease.,peripheral vascular disease.,vascular,False,1,4,He recently had a deep venous thrombosis of the left leg extending,peripheral vascular disease. He recently had a deep venous thrombosis of the left leg extending,recently He had a deep of thrombosis venous the left leg extending peripheral vascular disease.,0.27551922,20.081444,['vascular']
Note_7_long.txt,peripheral vascular disease.,peripheral vascular disease.,vascular,False,1,4,He recently had a deep venous thrombosis of the left leg extending,peripheral vascular disease. He recently had a deep venous thrombosis of the left leg extending,He a had extending deep recently thrombosis of the left leg venous peripheral vascular disease.,0.2361106,20.41083,['vascular']
Note_7_long.txt,peripheral vascular disease.,peripheral vascular disease.,vascular,False,1,4,He recently had a deep venous thrombosis of the left leg extending,peripheral vascular disease. He recently had a deep venous thrombosis of the left leg extending,deep recently had a He venous thrombosis of leg left the extending peripheral vascular disease.,0.2936219,19.894573,['vascular']
Note_7_long.txt,peripheral vascular disease.,peripheral vascular disease.,vascular,False,1,4,He recently had a deep venous thrombosis of the left leg extending,peripheral vascular disease. He recently had a deep venous thrombosis of the left leg extending,He recently had leg deep venous thrombosis extending the left a of peripheral vascular disease.,0.29414225,19.74501,['vascular']
Note_7_long.txt,peripheral vascular disease.,peripheral vascular disease.,vascular,False,1,4,He recently had a deep venous thrombosis of the left leg extending,peripheral vascular disease. He recently had a deep venous thrombosis of the left leg extending,He recently the a deep extending thrombosis of had left leg venous peripheral vascular disease.,0.23266219,20.556395,['vascular']
Note_7_long.txt,peripheral vascular disease.,peripheral vascular disease.,vascular,False,1,4,He recently had a deep venous thrombosis of the left leg extending,peripheral vascular disease. He recently had a deep venous thrombosis of the left leg extending,He leg had a deep venous thrombosis of recently left extending the peripheral vascular disease.,0.25946668,20.26127,['vascular']
Note_7_long.txt,peripheral vascular disease.,peripheral vascular disease.,vascular,False,1,4,He recently had a deep venous thrombosis of the left leg extending,peripheral vascular disease. He recently had a deep venous thrombosis of the left leg extending,extending recently had a thrombosis venous He of the left leg deep peripheral vascular disease.,0.26940167,20.048063,['vascular']
Note_7_long.txt,peripheral vascular disease.,peripheral vascular disease.,vascular,False,1,4,He recently had a deep venous thrombosis of the left leg extending,peripheral vascular disease. He recently had a deep venous thrombosis of the left leg extending,He recently had leg deep venous the of thrombosis left a extending peripheral vascular disease.,0.2779246,20.085215,['vascular']
Note_7_long.txt,peripheral vascular disease.,peripheral vascular disease.,vascular,False,1,4,He recently had a deep venous thrombosis of the left leg extending,peripheral vascular disease. He recently had a deep venous thrombosis of the left leg extending,of recently had a venous deep thrombosis He the left leg extending peripheral vascular disease.,0.2808612,20.002577,['vascular']
Note_7_long.txt,peripheral vascular disease.,peripheral vascular disease.,vascular,False,1,5,He recently had a deep venous thrombosis of the left leg extending,peripheral vascular disease. He recently had a deep venous thrombosis of the left leg extending,of recently thrombosis had deep venous He a the left leg extending peripheral vascular disease.,0.28225136,19.948801,['vascular']
Note_7_long.txt,peripheral vascular disease.,peripheral vascular disease.,vascular,False,1,5,He recently had a deep venous thrombosis of the left leg extending,peripheral vascular disease. He recently had a deep venous thrombosis of the left leg extending,He recently had the thrombosis venous a of extending left leg deep peripheral vascular disease.,0.24215998,20.372168,['vascular']
Note_7_long.txt,peripheral vascular disease.,peripheral vascular disease.,vascular,False,1,5,He recently had a deep venous thrombosis of the left leg extending,peripheral vascular disease. He recently had a deep venous thrombosis of the left leg extending,He had of a deep venous thrombosis left the leg recently extending peripheral vascular disease.,0.27129668,20.016127,['vascular']
Note_7_long.txt,peripheral vascular disease.,peripheral vascular disease.,vascular,False,1,5,He recently had a deep venous thrombosis of the left leg extending,peripheral vascular disease. He recently had a deep venous thrombosis of the left leg extending,extending recently He a deep venous thrombosis had the of leg left peripheral vascular disease.,0.2620114,20.159931,['vascular']
Note_7_long.txt,peripheral vascular disease.,peripheral vascular disease.,vascular,False,1,5,He recently had a deep venous thrombosis of the left leg extending,peripheral vascular disease. He recently had a deep venous thrombosis of the left leg extending,a leg had He deep recently thrombosis of the left venous extending peripheral vascular disease.,0.30218935,19.65084,['vascular']
Note_7_long.txt,peripheral vascular disease.,peripheral vascular disease.,vascular,False,1,5,He recently had a deep venous thrombosis of the left leg extending,peripheral vascular disease. He recently had a deep venous thrombosis of the left leg extending,left recently extending a deep venous thrombosis of had the leg He peripheral vascular disease.,0.29403144,19.613739,['vascular']
Note_7_long.txt,peripheral vascular disease.,peripheral vascular disease.,vascular,False,1,5,He recently had a deep venous thrombosis of the left leg extending,peripheral vascular disease. He recently had a deep venous thrombosis of the left leg extending,extending recently the a deep venous thrombosis of had left He leg peripheral vascular disease.,0.24552174,20.365458,['vascular']
Note_7_long.txt,peripheral vascular disease.,peripheral vascular disease.,vascular,False,1,5,He recently had a deep venous thrombosis of the left leg extending,peripheral vascular disease. He recently had a deep venous thrombosis of the left leg extending,He recently deep had thrombosis venous extending of the left leg a peripheral vascular disease.,0.2476554,20.328775,['vascular']
Note_7_long.txt,peripheral vascular disease.,peripheral vascular disease.,vascular,False,1,5,He recently had a deep venous thrombosis of the left leg extending,peripheral vascular disease. He recently had a deep venous thrombosis of the left leg extending,He recently had a deep leg left of the extending venous thrombosis peripheral vascular disease.,0.25735688,20.192862,['vascular']
Note_7_long.txt,peripheral vascular disease.,peripheral vascular disease.,vascular,False,1,5,He recently had a deep venous thrombosis of the left leg extending,peripheral vascular disease. He recently had a deep venous thrombosis of the left leg extending,He deep had extending left venous thrombosis of the recently leg a peripheral vascular disease.,0.25191975,20.289015,['vascular']
Note_7_long.txt,peripheral vascular disease.,peripheral vascular disease.,vascular,False,1,6,He recently had a deep venous thrombosis of the left leg extending,peripheral vascular disease. He recently had a deep venous thrombosis of the left leg extending,He recently had of deep the thrombosis venous left extending leg a peripheral vascular disease.,0.24696192,20.326803,['vascular']
Note_7_long.txt,peripheral vascular disease.,peripheral vascular disease.,vascular,False,1,6,He recently had a deep venous thrombosis of the left leg extending,peripheral vascular disease. He recently had a deep venous thrombosis of the left leg extending,left recently had deep leg venous thrombosis a the He of extending peripheral vascular disease.,0.293087,19.738714,['vascular']
Note_7_long.txt,peripheral vascular disease.,peripheral vascular disease.,vascular,False,1,6,He recently had a deep venous thrombosis of the left leg extending,peripheral vascular disease. He recently had a deep venous thrombosis of the left leg extending,He venous had a deep leg thrombosis of extending recently left the peripheral vascular disease.,0.28359848,19.943087,['vascular']
Note_7_long.txt,peripheral vascular disease.,peripheral vascular disease.,vascular,False,1,6,He recently had a deep venous thrombosis of the left leg extending,peripheral vascular disease. He recently had a deep venous thrombosis of the left leg extending,recently thrombosis venous had deep a He of the left leg extending peripheral vascular disease.,0.2893523,19.882969,['vascular']
Note_7_long.txt,peripheral vascular disease.,peripheral vascular disease.,vascular,False,1,6,He recently had a deep venous thrombosis of the left leg extending,peripheral vascular disease. He recently had a deep venous thrombosis of the left leg extending,venous recently had of deep extending thrombosis the He left leg a peripheral vascular disease.,0.25533137,20.240246,['vascular']
Note_7_long.txt,peripheral vascular disease.,peripheral vascular disease.,vascular,False,1,6,He recently had a deep venous thrombosis of the left leg extending,peripheral vascular disease. He recently had a deep venous thrombosis of the left leg extending,He recently deep had venous a thrombosis extending the left leg of peripheral vascular disease.,0.25744835,20.10357,['vascular']
Note_7_long.txt,peripheral vascular disease.,peripheral vascular disease.,vascular,False,1,6,He recently had a deep venous thrombosis of the left leg extending,peripheral vascular disease. He recently had a deep venous thrombosis of the left leg extending,He thrombosis a recently deep venous leg of the had left extending peripheral vascular disease.,0.27915606,20.022459,['vascular']
Note_7_long.txt,peripheral vascular disease.,peripheral vascular disease.,vascular,False,1,6,He recently had a deep venous thrombosis of the left leg extending,peripheral vascular disease. He recently had a deep venous thrombosis of the left leg extending,He recently venous deep of a thrombosis leg the left had extending peripheral vascular disease.,0.27213517,20.10582,['vascular']
Note_7_long.txt,peripheral vascular disease.,peripheral vascular disease.,vascular,False,1,6,He recently had a deep venous thrombosis of the left leg extending,peripheral vascular disease. He recently had a deep venous thrombosis of the left leg extending,recently He leg a deep venous extending of the left had thrombosis peripheral vascular disease.,0.25742143,20.14616,['vascular']
Note_7_long.txt,peripheral vascular disease.,peripheral vascular disease.,vascular,False,1,6,He recently had a deep venous thrombosis of the left leg extending,peripheral vascular disease. He recently had a deep venous thrombosis of the left leg extending,He leg venous had recently a thrombosis of the left deep extending peripheral vascular disease.,0.26524428,20.377844,['vascular']
Note_7_long.txt,peripheral vascular disease.,peripheral vascular disease.,vascular,False,1,7,He recently had a deep venous thrombosis of the left leg extending,peripheral vascular disease. He recently had a deep venous thrombosis of the left leg extending,recently the had deep a venous thrombosis left He of leg extending peripheral vascular disease.,0.26603,20.295454,['vascular']
Note_7_long.txt,peripheral vascular disease.,peripheral vascular disease.,vascular,False,1,7,He recently had a deep venous thrombosis of the left leg extending,peripheral vascular disease. He recently had a deep venous thrombosis of the left leg extending,recently thrombosis had a deep of venous extending the He leg left peripheral vascular disease.,0.26842362,20.149883,['vascular']
Note_7_long.txt,peripheral vascular disease.,peripheral vascular disease.,vascular,False,1,7,He recently had a deep venous thrombosis of the left leg extending,peripheral vascular disease. He recently had a deep venous thrombosis of the left leg extending,venous recently He a deep of leg the had left thrombosis extending peripheral vascular disease.,0.30199948,19.679733,['vascular']
Note_7_long.txt,peripheral vascular disease.,peripheral vascular disease.,vascular,False,1,7,He recently had a deep venous thrombosis of the left leg extending,peripheral vascular disease. He recently had a deep venous thrombosis of the left leg extending,He deep recently the a venous thrombosis of had left extending leg peripheral vascular disease.,0.24883607,20.28239,['vascular']
Note_7_long.txt,peripheral vascular disease.,peripheral vascular disease.,vascular,False,1,7,He recently had a deep venous thrombosis of the left leg extending,peripheral vascular disease. He recently had a deep venous thrombosis of the left leg extending,He leg deep thrombosis had venous the of recently left a extending peripheral vascular disease.,0.26183808,20.35313,['vascular']
Note_7_long.txt,peripheral vascular disease.,peripheral vascular disease.,vascular,False,1,7,He recently had a deep venous thrombosis of the left leg extending,peripheral vascular disease. He recently had a deep venous thrombosis of the left leg extending,left thrombosis had extending deep He venous of the recently leg a peripheral vascular disease.,0.2693617,20.07084,['vascular']
Note_7_long.txt,peripheral vascular disease.,peripheral vascular disease.,vascular,False,1,7,He recently had a deep venous thrombosis of the left leg extending,peripheral vascular disease. He recently had a deep venous thrombosis of the left leg extending,deep recently extending had He venous thrombosis a of left leg the peripheral vascular disease.,0.27777475,20.023602,['vascular']
Note_7_long.txt,peripheral vascular disease.,peripheral vascular disease.,vascular,False,1,7,He recently had a deep venous thrombosis of the left leg extending,peripheral vascular disease. He recently had a deep venous thrombosis of the left leg extending,He venous a the extending had thrombosis of deep left leg recently peripheral vascular disease.,0.2582671,20.30022,['vascular']
Note_7_long.txt,peripheral vascular disease.,peripheral vascular disease.,vascular,False,1,7,He recently had a deep venous thrombosis of the left leg extending,peripheral vascular disease. He recently had a deep venous thrombosis of the left leg extending,the of deep a recently venous thrombosis left had He leg extending peripheral vascular disease.,0.26842487,20.08438,['vascular']
Note_7_long.txt,peripheral vascular disease.,peripheral vascular disease.,vascular,False,1,7,He recently had a deep venous thrombosis of the left leg extending,peripheral vascular disease. He recently had a deep venous thrombosis of the left leg extending,a recently had deep venous of leg thrombosis the left He extending peripheral vascular disease.,0.29763538,19.8823,['vascular']
Note_7_long.txt,peripheral vascular disease.,peripheral vascular disease.,vascular,False,1,8,He recently had a deep venous thrombosis of the left leg extending,peripheral vascular disease. He recently had a deep venous thrombosis of the left leg extending,He recently extending had leg venous of the deep left a thrombosis peripheral vascular disease.,0.22645167,20.645494,['vascular']
Note_7_long.txt,peripheral vascular disease.,peripheral vascular disease.,vascular,False,1,8,He recently had a deep venous thrombosis of the left leg extending,peripheral vascular disease. He recently had a deep venous thrombosis of the left leg extending,He recently of the left a venous had deep thrombosis leg extending peripheral vascular disease.,0.25145942,20.425264,['vascular']
Note_7_long.txt,peripheral vascular disease.,peripheral vascular disease.,vascular,False,1,8,He recently had a deep venous thrombosis of the left leg extending,peripheral vascular disease. He recently had a deep venous thrombosis of the left leg extending,venous recently He the leg a thrombosis deep of left had extending peripheral vascular disease.,0.29202294,19.804422,['vascular']
Note_7_long.txt,peripheral vascular disease.,peripheral vascular disease.,vascular,False,1,8,He recently had a deep venous thrombosis of the left leg extending,peripheral vascular disease. He recently had a deep venous thrombosis of the left leg extending,He extending deep a left leg thrombosis of had recently venous the peripheral vascular disease.,0.2797628,19.863876,['vascular']
Note_7_long.txt,peripheral vascular disease.,peripheral vascular disease.,vascular,False,1,8,He recently had a deep venous thrombosis of the left leg extending,peripheral vascular disease. He recently had a deep venous thrombosis of the left leg extending,He recently venous a the deep of thrombosis left extending leg had peripheral vascular disease.,0.2484135,20.392174,['vascular']
Note_7_long.txt,peripheral vascular disease.,peripheral vascular disease.,vascular,False,1,8,He recently had a deep venous thrombosis of the left leg extending,peripheral vascular disease. He recently had a deep venous thrombosis of the left leg extending,the a had of deep recently He venous extending left leg thrombosis peripheral vascular disease.,0.22159626,20.691814,['vascular']
Note_7_long.txt,peripheral vascular disease.,peripheral vascular disease.,vascular,False,1,8,He recently had a deep venous thrombosis of the left leg extending,peripheral vascular disease. He recently had a deep venous thrombosis of the left leg extending,left recently the had extending venous thrombosis deep a of leg He peripheral vascular disease.,0.2924251,19.710583,['vascular']
Note_7_long.txt,peripheral vascular disease.,peripheral vascular disease.,vascular,False,1,8,He recently had a deep venous thrombosis of the left leg extending,peripheral vascular disease. He recently had a deep venous thrombosis of the left leg extending,He had deep the recently a thrombosis of extending left venous leg peripheral vascular disease.,0.21972392,20.774801,['vascular']
Note_7_long.txt,peripheral vascular disease.,peripheral vascular disease.,vascular,False,1,8,He recently had a deep venous thrombosis of the left leg extending,peripheral vascular disease. He recently had a deep venous thrombosis of the left leg extending,He deep the thrombosis had venous of extending recently left leg a peripheral vascular disease.,0.23675217,20.554365,['vascular']
Note_7_long.txt,peripheral vascular disease.,peripheral vascular disease.,vascular,False,1,8,He recently had a deep venous thrombosis of the left leg extending,peripheral vascular disease. He recently had a deep venous thrombosis of the left leg extending,extending recently of left deep had thrombosis leg the He venous a peripheral vascular disease.,0.27395487,19.963425,['vascular']
Note_7_long.txt,peripheral vascular disease.,peripheral vascular disease.,vascular,False,1,9,He recently had a deep venous thrombosis of the left leg extending,peripheral vascular disease. He recently had a deep venous thrombosis of the left leg extending,recently He had a extending left thrombosis leg deep of the venous peripheral vascular disease.,0.25689524,20.195333,['vascular']
Note_7_long.txt,peripheral vascular disease.,peripheral vascular disease.,vascular,False,1,9,He recently had a deep venous thrombosis of the left leg extending,peripheral vascular disease. He recently had a deep venous thrombosis of the left leg extending,left a the thrombosis deep recently He venous had of leg extending peripheral vascular disease.,0.24867716,20.439373,['vascular']
Note_7_long.txt,peripheral vascular disease.,peripheral vascular disease.,vascular,False,1,9,He recently had a deep venous thrombosis of the left leg extending,peripheral vascular disease. He recently had a deep venous thrombosis of the left leg extending,the recently of deep a had He extending thrombosis left leg venous peripheral vascular disease.,0.23230979,20.5515,['vascular']
Note_7_long.txt,peripheral vascular disease.,peripheral vascular disease.,vascular,False,1,9,He recently had a deep venous thrombosis of the left leg extending,peripheral vascular disease. He recently had a deep venous thrombosis of the left leg extending,He the recently thrombosis left had deep a of venous leg extending peripheral vascular disease.,0.24251431,20.56197,['vascular']
Note_7_long.txt,peripheral vascular disease.,peripheral vascular disease.,vascular,False,1,9,He recently had a deep venous thrombosis of the left leg extending,peripheral vascular disease. He recently had a deep venous thrombosis of the left leg extending,left leg had recently venous the thrombosis of a deep extending He peripheral vascular disease.,0.29325676,19.57831,['vascular']
Note_7_long.txt,peripheral vascular disease.,peripheral vascular disease.,vascular,False,1,9,He recently had a deep venous thrombosis of the left leg extending,peripheral vascular disease. He recently had a deep venous thrombosis of the left leg extending,He recently left had a venous of thrombosis leg extending deep the peripheral vascular disease.,0.2625515,20.271048,['vascular']
Note_7_long.txt,peripheral vascular disease.,peripheral vascular disease.,vascular,False,1,9,He recently had a deep venous thrombosis of the left leg extending,peripheral vascular disease. He recently had a deep venous thrombosis of the left leg extending,venous left He a thrombosis the recently of deep leg had extending peripheral vascular disease.,0.2698982,20.225151,['vascular']
Note_7_long.txt,peripheral vascular disease.,peripheral vascular disease.,vascular,False,1,9,He recently had a deep venous thrombosis of the left leg extending,peripheral vascular disease. He recently had a deep venous thrombosis of the left leg extending,deep thrombosis had extending left venous He recently of the leg a peripheral vascular disease.,0.27367416,19.941742,['vascular']
Note_7_long.txt,peripheral vascular disease.,peripheral vascular disease.,vascular,False,1,9,He recently had a deep venous thrombosis of the left leg extending,peripheral vascular disease. He recently had a deep venous thrombosis of the left leg extending,recently had deep venous He leg a of the left extending thrombosis peripheral vascular disease.,0.24792886,20.401243,['vascular']
Note_7_long.txt,peripheral vascular disease.,peripheral vascular disease.,vascular,False,1,9,He recently had a deep venous thrombosis of the left leg extending,peripheral vascular disease. He recently had a deep venous thrombosis of the left leg extending,deep He leg a of left had recently the thrombosis venous extending peripheral vascular disease.,0.2623859,20.231258,['vascular']
Note_7_long.txt,peripheral vascular disease.,peripheral vascular disease.,vascular,False,1,10,He recently had a deep venous thrombosis of the left leg extending,peripheral vascular disease. He recently had a deep venous thrombosis of the left leg extending,left the venous of He a thrombosis deep extending had leg recently peripheral vascular disease.,0.2817824,19.76699,['vascular']
